isocode	year	pop	xrat	openc	rgdpl	rgdpwok
TZA	1959	9978.9092	7.14			
TZA	1960	10259.653	7.026149701	50.473915	485.61951	936.40399
TZA	1961	10555.397	7.026149701	46.768906	450.75449	873.05219
TZA	1962	10863.958	7.026149701	43.768974	480.70206	933.16534
TZA	1963	11185.238	7.026149701	45.534885	479.11853	933.11621
TZA	1964	11521.695	7.026149701	41.769329	557.43121	1090.3894
TZA	1965	11870.412	7.026149701	42.024178	560.56445	1100.9261
TZA	1966	12231.389	7.026149701	44.12138	589.26031	1160.9354
TZA	1967	12607.312	7.026149701	42.632378	604.31146	1195.0393
TZA	1968	12988.137	7.027149728	41.759003	636.66772	1262.5491
TZA	1969	13389.543	7.027149728	40.280598	622.03821	1237.8635
TZA	1970	13806.869	7.142860006	42.164001	624.60663	1249.2715
TZA	1971	14236.867	7.142859999	46.42028	626.12219	1257.9028
TZA	1972	14706.593	7.142899999	42.95705	665.65491	1342.6665
TZA	1973	15201.384	7.020383688	41.885086	643.52533	1303.3992
TZA	1974	15681.232	7.134841101	45.559639	642.35626	1306.465
TZA	1975	16147.863	7.366791666	39.380566	665.98712	1360.1484
TZA	1976	16625.711	8.376774999	38.701664	662.47455	1359.8192
TZA	1977	17129.564	8.289208332999999	36.015842	646.75421	1335.3157
TZA	1978	17647.395	7.712049999	37.046497	659.03455	1365.3877
TZA	1979	18144.828	8.216624999	34.489429	657.55731	1369.2313
TZA	1980	18665.063	8.196591666	32.942894	676.97198	1414.964
TZA	1981	19212.004	8.283508333	27.495457	648.70471	1354.8885
TZA	1982	19776.785	9.282591666	19.292017	625.16272	1303.8304
TZA	1983	20368.424	11.14278333	16.268215	601.37842	1250.8066
TZA	1984	20984.094	15.29225	18.488405	600.64337	1248.0179
TZA	1985	21618.434	17.47233333	19.609381	609.9187	1266.9929
TZA	1986	22284.172	32.69801667	28.646179	611.63843	1269.1399
TZA	1987	23016.721	64.26035	42.135403	634.88464	1320.1704
TZA	1988	23763.758	99.29210833	40.613052	640.091	1331.3256
TZA	1989	24484.893	143.3769167	39.903694	640.18097	1332.8895
TZA	1990	25214.283	195.0559167	45.4851	659.74066	1377.5354
TZA	1991	25972.535	219.1574167	41.451183	715.2691	1481.1697
TZA	1992	26767.475	297.7080833	50.443375	682.9649	1411.2157
TZA	1993	27696.586	405.2740167	66.656807	641.73785	1321.7878
TZA	1994	28797.66	509.630875	62.491638	642.48151	1320.4314
TZA	1995	29752.902	574.7617417	64.600998	642.48608	1316.2339
TZA	1996	30392.137	579.9766667	52.260178	675.85376	1382.0583
TZA	1997	31092.65	612.1224999999999	42.508682	689.08319	1407.662
TZA	1998	31950.957	664.6712083	42.626099	712.42175	1452.4404
TZA	1999	32808.027	744.7590750000001	41.103535	719.44208	1464.4146
TZA	2000	33712.117	800.4085167	37.956207	719.68024	1464.6649
TZA	2001	34567.246	876.4116667	39.787483	738.08533	1503.002
TZA	2002	35383.102	966.5827843	38.921013	778.19202	1585.2213
TZA	2003	36198.785	1038.419007	45.319275	796.05396	1620.7979
TZA	2004	36989.969	1089.334772	51.39423	824.80914	1680.6266
TZA	2005	37770.57	1128.934179	50.553921	940.81683	1916.1125
TZA	2006	38568.535	1251.899973	58.260098	983.50977	2005.976
TZA	2007	39384.223	1245.035464	65.341408	1039.0979	2120.8499
TZA	2008	40213	1280.3	63.999966	1135.3047	2319.9785
TZA	2009	41049	1326.83	60.541481	1189.3679	
THA	1950	20041.629	21.88183312	39.858845	1028.7274	1999.6655
THA	1951	20653.334	21.56180067	44.690495	951.89502	1860.3257
THA	1952	21289.402	18.87158375	35.896145	900.12231	1769.2814
THA	1953	21964.158	18.23152885	35.658115	788.29987	1556.9827
THA	1954	22684.975	21.13176365	35.22224	836.22577	1662.9618
THA	1955	23451.316	21.64181132	38.39381	750.65735	1504.5718
THA	1956	24244.475	20.78173722	36.010323	760.10828	1534.2723
THA	1957	25041.918	20.75173325	34.555801	840.06403	1711.5415
THA	1958	25845.443	20.99175509	30.402147	829.75964	1700.3552
THA	1959	26667.242	21.17176899	31.862768	894.96039	1850.697
THA	1960	27512.75	21.18177032	31.555136	973.85175	2025.7717
THA	1961	28376.096	21.05843925	32.446449	995.02319	2076.3499
THA	1962	29263.396	20.88010979	31.271019	1035.7489	2168.8513
THA	1963	30173.764	20.83008003	31.502686	1091.9802	2296.0962
THA	1964	31106.615	20.79999924	33.866276	1128.2887	2378.5425
THA	1965	32061.979	20.79999924	32.783253	1186.3036	2509.2737
THA	1966	33035.793	20.79999924	33.231243	1283.2727	2725.05
THA	1967	34024.25	20.79999924	35.882969	1340.125	2852.136
THA	1968	35028.438	20.79999924	35.150627	1403.8716	2996.0452
THA	1969	36049.961	20.79999924	33.704376	1463.0625	3133.895
THA	1970	37090.871	20.80000002	32.920914	1589.0685	3413.9514
THA	1971	38201.902	20.8	33.751358	1683.4139	3594.9666
THA	1972	39276.152	20.80002949	36.521545	1657.3081	3515.0334
THA	1973	40302.227	20.49158798	36.948647	1769.0975	3731.7539
THA	1974	41305.652	20.3751028	43.847202	1818.6808	3810.1401
THA	1975	42272	20.37926949	39.646008	1881.2726	3915.1157
THA	1976	43221.023	20.40010292	41.719833	2015.4907	4165.1792
THA	1977	44148.285	20.40010292	44.595001	2184.634	4493.3696
THA	1978	45056.957	20.3361026	43.14465	2415.4287	4940.5923
THA	1979	46003.777	20.41893635	51.977074	2367.5955	4804.5298
THA	1980	47025.766	20.47635331	54.139915	2462.8557	4966.7437
THA	1981	47936.504	21.82044342	53.198902	2619.1748	5179.7134
THA	1982	48827.16	23.00011604	46.861637	2748.1584	5319.1538
THA	1983	49694.246	23.00011604	47.014149	2741.7258	5232.582
THA	1984	50533.777	23.63936927	47.114361	2882.1165	5430.7471
THA	1985	51341.809	27.15888702	48.540897	3051.7266	5660.5752
THA	1986	52129.477	26.29888269	48.18346	3144.5205	5753.2983
THA	1987	52910.344	25.72279645	57.316078	3317.186	5999.4048
THA	1988	53683.426	25.29387762	68.798706	3585.1665	6409.8569
THA	1989	54445.688	25.70204634	74.254143	3935.8303	6919.3579
THA	1990	55196.723	25.58546242	75.90638	4455.0239	7856.6616
THA	1991	55930.063	25.51679541	78.046844	4791.5327	8550.1211
THA	1992	56667.094	25.40012815	77.47245	5137.0225	9274.3564
THA	1993	57400.688	25.31961108	79.81778	5452.1909	10004.55
THA	1994	58128.738	25.14995189	83.299553	5826.1182	10880.343
THA	1995	58855.797	24.9151757	91.880936	6150.0259	11358.084
THA	1996	59559.309	25.34268286	85.200264	6364.6201	11617.44
THA	1997	60216.676	31.36433445	94.779922	6174.4761	11192.13
THA	1998	60846.043	41.3593875	100.31583	5472.584	9964.2158
THA	1999	61394.684	37.81365583	103.47376	5684.687	10445.179
THA	2000	61904	40.11180333	126.27817	5764.2559	10471.683
THA	2001	62380	44.4319	126.23383	5947.9014	10710.348
THA	2002	62857	42.96008333	123.15891	6159.436	11054.05
THA	2003	63324	41.48461667	124.93851	6541.2432	11704.34
THA	2004	63784	40.22241492	136.61874	6855.6719	12182.244
THA	2005	64235	40.22013021	149.05443	7109.6089	12569.466
THA	2006	64677	37.88198322	144.65555	7438.0215	13197.045
THA	2007	65110	34.51818059	137.81912	7752.4985	13622.161
THA	2008	65531	34.9	151.57928	7854.5137	13752.241
THA	2009	65940	33.32	125.51744	7799.4375	
TLS	1950	435.52899				
TLS	1951	442.862				
TLS	1952	450.19501				
TLS	1953	457.52899				
TLS	1954	464.862				
TLS	1955	472.19501				
TLS	1956	479.52802				
TLS	1957	486.86099				
TLS	1958	494.194				
TLS	1959	501.52701				
TLS	1960	508.85999				
TLS	1961	517.73199				
TLS	1962	526.60303				
TLS	1963	535.474				
TLS	1964	544.34601				
TLS	1965	553.21698				
TLS	1966	562.08801				
TLS	1967	570.96002				
TLS	1968	579.83099				
TLS	1969	588.70203				
TLS	1970	597.57397				
TLS	1971	613.76703				
TLS	1972	629.961				
TLS	1973	646.15503				
TLS	1974	661.19397				
TLS	1975	676.58197				
TLS	1976	652.698				
TLS	1977	628.81403				
TLS	1978	604.92999				
TLS	1979	581.04602				
TLS	1980	557.16199				
TLS	1981	576.05402				
TLS	1982	594.94702				
TLS	1983	613.83899				
TLS	1984	632.73102				
TLS	1985	651.62402				
TLS	1986	670.51599				
TLS	1987	689.409				
TLS	1988	708.30103				
TLS	1989	727.19397				
TLS	1990	746.086	1			
TLS	1991	771.21698	1			
TLS	1992	796.30298	1			
TLS	1993	821.133	1			
TLS	1994	845.71301	1			
TLS	1995	870.216	1			
TLS	1996	894.64801	1			
TLS	1997	918.995	1			
TLS	1998	943.271	1			
TLS	1999	967.54797	1			
TLS	2000	847.14099	1	110.92944	1130.4919	3280.0166
TLS	2001	899.67902	1	102.19459	1361.3816	3941.6428
TLS	2002	953.24103	1	117.9	1497.7202	4246.0493
TLS	2003	998.55298	1	114.5	1368.9467	3766.1934
TLS	2004	1020.054	1	107.1	929.33307	2491.4446
TLS	2005	1041.806	1	90.690689	919.42133	2417.5112
TLS	2006	1063.84	1	91	902.1922	2344.5417
TLS	2007	1086.174	1	104.6	1086.8501	2811.0029
TLS	2008	1109	1	95.431808	956.11182	2461.4102
TLS	2009	1132	1	97.01078	1154.9989	
TGO	1950	1171.897	174.84			
TGO	1951	1194.973	174.98			
TGO	1952	1219.113	174.98			
TGO	1953	1244.363	174.98			
TGO	1954	1270.771	174.98			
TGO	1955	1298.389	174.98			
TGO	1956	1327.27	174.89			
TGO	1957	1357.4449	180.82			
TGO	1958	1388.973	210.23			
TGO	1959	1421.772	245.21			
TGO	1960	1455.9	245.1950989	38.280331	764.22717	1900.7847
TGO	1961	1491.264	245.2601013	43.358604	829.71857	2063.5876
TGO	1962	1528.098	245.0139008	40.225647	836.78821	2088.1372
TGO	1963	1566.469	245.0164032	33.405739	865.39325	2167.8276
TGO	1964	1606.285	245.0272064	44.853813	942.45929	2379.7317
TGO	1965	1647.772	245.0608978	40.088436	1048.4264	2657.4504
TGO	1966	1690.838	245.6784058	44.962376	1129.3995	2865.375
TGO	1967	1735.55	246.0009003	41.482494	1169.5265	2968.9373
TGO	1968	1781.978	247.5646973	45.533398	1199.4438	3050.2708
TGO	1969	1830.381	259.9606018	50.805187	1286.9922	3281.2268
TGO	1970	1964.1281	276.403137	60.303204	1234.3677	3158.425
TGO	1971	2009.6851	275.3564567	59.547329	1302.7078	3343.8657
TGO	1972	2056.3511	252.0276275	54.196854	1329.4087	3423.4573
TGO	1973	2104.1541	222.8891831	47.843739	1260.9011	3259.1921
TGO	1974	2153.238	240.7046676	66.888405	1271.4431	3296.7993
TGO	1975	2203.646	214.3129003	73.52652	1322.3267	3447.1497
TGO	1976	2255.4131	238.9504943	73.539726	1239.5826	3235.0818
TGO	1977	2308.582	245.6796866	72.042061	1386.4075	3649.9763
TGO	1978	2363.1919	225.6558602	87.775139	1512.5259	4001.1218
TGO	1979	2420.74	212.7216443	92.521889	1554.5134	4128.8027
TGO	1980	2626	211.2795554	92.446579	1321.8456	3513.6187
TGO	1981	2720	271.7314526	95.813957	1150.1436	3044.4451
TGO	1982	2817	328.6062527	96.14386	1062.175	2802.3713
TGO	1983	2918	381.066036	82.936363	973.89233	2561.3042
TGO	1984	3022	436.9566658	103.47769	943.44171	2481.27
TGO	1985	3129	449.2629627	104.93233	963.92798	2538.73
TGO	1986	3241	346.3059036	83.80088	980.86377	2580.8291
TGO	1987	3356	300.5365624	87.582474	923.32062	2416.9937
TGO	1988	3475	297.8482188	84.4767	973.03888	2544.0664
TGO	1989	3597	319.0082995	78.094986	999.64807	2620.2412
TGO	1990	3721	272.264788	69.891312	1043.2538	2720.1917
TGO	1991	3846	282.1069088	66.835236	985	2534.3848
TGO	1992	3973	264.6918008	56.089836	930.44281	2372.1345
TGO	1993	3953	283.1625795	48.123505	773.78351	1934.0897
TGO	1994	3982	555.2046957	58.588436	877.86444	2203.7561
TGO	1995	4203	499.1484259	64.822433	884.54474	2209.0574
TGO	1996	4402	511.5524303	70.209969	915.10797	2270.3613
TGO	1997	4572	583.6693724	74.961502	919.24036	2273.822
TGO	1998	4715	589.9517746	78.679253	865.16492	2119.074
TGO	1999	4852	615.699132	70.757751	850.45459	2066.5503
TGO	2000	4992	711.9762744	79.242668	837.68518	2016.1843
TGO	2001	5135	733.0385070999999	81.356926	780.8078	1861.6797
TGO	2002	5278	696.9882036	88.567215	749.32648	1774.4865
TGO	2003	5425	581.2003139	75.838013	762.5603	1789.9954
TGO	2004	5578	528.2848093	71.827675	763.23798	1779.0751
TGO	2005	5715	527.4670537	108.43754	737.94226	1705.483
TGO	2006	5865	522.8892869	112.09559	752.26141	1723.7914
TGO	2007	6042	479.2650239	92.892807	743.42529	1688.309
TGO	2008	6220	471.34	88.467239	729.65234	1645.3274
TGO	2009	6405	455.34	84.294266	733.49628	
TON	1950	45.743999	.89			
TON	1951	47.377998	.89			
TON	1952	49.066002	.89			
TON	1953	50.807999	.89			
TON	1954	52.606998	.89			
TON	1955	54.465	.89			
TON	1956	56.428001	.89			
TON	1957	58.167999	.89			
TON	1958	59.962002	.89			
TON	1959	61.811001	.89			
TON	1960	63.717999	.89			
TON	1961	65.682999	.89			
TON	1962	67.709	.89			
TON	1963	69.796997	.89			
TON	1964	71.948997	.89			
TON	1965	74.167999	.89			
TON	1966	76.456001	.89			
TON	1967	78.816002	.89			
TON	1968	81.249001	.89			
TON	1969	81.900002	.89			
TON	1970	83.099998	.892857	64.925369	2728.5039	
TON	1971	84.300003	.880607842	98.21582	2702.5432	
TON	1972	85.599998	.819200569	101.78858	2718.511	
TON	1973	86.800003	.704113908	97.173096	2745.7908	
TON	1974	87.699997	.695845222	95.684364	2785.6907	
TON	1975	89.199997	.76390188	112.5	2779.3577	
TON	1976	90.199997	.818316895	83.333336	2838.0801	
TON	1977	90.593002	.901861162	91.205215	2906.3325	
TON	1978	90.976997	.873694282	96.164383	2968.1841	
TON	1979	91.351997	.89467679	96	3007.1555	
TON	1980	91.361	.878279549	86.578453	3440.7241	10249.182
TON	1981	91.768997	.870249477	76.92308	4706.6689	14079.435
TON	1982	92.200996	.9859023649999999	72.11055	5516.8032	16490.457
TON	1983	92.627998	1.11005951	75.578705	5524.1133	16522.168
TON	1984	92.883003	1.13956486	89.563042	4814.3262	14321.027
TON	1985	93.351997	1.431952417	102.35936	5105.8423	15177.327
TON	1986	93.744003	1.496034154	95.588165	5176.2593	15233.11
TON	1987	93.998001	1.428237269	95.532295	5349.8037	15541.65
TON	1988	93.32	1.274988445	89.485741	5263.9131	15070.262
TON	1989	92.781998	1.261232855	87.908997	5344.6558	15102.4
TON	1990	92.115997	1.280036865	98.965721	5320.2095	14848.149
TON	1991	91.264	1.29611459	83.462067	5728.0366	15994.19
TON	1992	92.140999	1.347170685	72.630821	5676.645	15860.328
TON	1993	93.780998	1.384088832	67.44352	5749.0054	16133.383
TON	1994	94.443001	1.320219604	72.632935	5985.5435	16927.941
TON	1995	95.199997	1.270942628	82.742027	6110.3867	17345.346
TON	1996	96.204002	1.231974399	86.846527	6193.1313	17614.814
TON	1997	97.435997	1.263518428	78.025253	6037.4761	17001.789
TON	1998	98.870003	1.492055371	76.650978	6065.3652	16882.469
TON	1999	100.508	1.599132372	61.648399	6238.9077	17152.521
TON	2000	100	1.758502604	66.771057	6484.5967	17562.762
TON	2001	101	2.123574169	62.741219	6628.6362	17631.234
TON	2002	101	2.195187335	81.516579	6662.3501	17366.785
TON	2003	102	2.145892252	81.28447	6750.5449	17220.543
TON	2004	103	1.971562793	80.656334	6752.7866	17063.324
TON	2005	103	1.943036217	84.440773	7822.9673	19568.203
TON	2006	104	2.025880795	76.955276	7966.2397	19864.527
TON	2007	104	1.970933657	64.936417	7585.6323	18871.352
TON	2008	105	2	69.811951	7785.8691	19417.979
TON	2009	105	2.06	71.560204	7862.4673	
TTO	1950	632	1.714290017	175.68132	3551.7305	9630.166
TTO	1951	648.70001	1.714290017	170.62233	3811.0952	10418.033
TTO	1952	662.84998	1.715290125	169.99689	3879.3628	10681.269
TTO	1953	678.29999	1.714290019	155.55754	3859.8777	10695.373
TTO	1954	697.5	1.715290127	152.22874	3909.3152	10918.126
TTO	1955	720.79999	1.715290127	147.78452	4340.2939	12239.696
TTO	1956	742.5	1.714290021	137.79689	4818.7046	13715.652
TTO	1957	764.90002	1.715290129	140.28404	5304.7759	15281.059
TTO	1958	788.59998	1.714290023	142.97762	5728.9199	16654.309
TTO	1959	817.04999	1.714290023	138.10533	5985.1416	17566.859
TTO	1960	841.15002	1.714290023	143.24884	6462.3188	19148.105
TTO	1961	861.38702	1.714290023	158.09549	7254.7139	21453.631
TTO	1962	887.49799	1.714290023	153.47757	7221.2871	21374.654
TTO	1963	904.38	1.714290023	146.5235	7207.4355	21302.1
TTO	1964	923.88702	1.714290023	155.34288	7660.6943	22646.195
TTO	1965	939.255	1.714290023	159.78712	7682.2729	22752.283
TTO	1966	952.53497	1.714290023	88.738914	8061.3452	23883.898
TTO	1967	960.15503	1.738098979	84.608719	8264.9521	24476.158
TTO	1968	963.086	2	86.156631	9134.8564	27081.973
TTO	1969	962.927	2	94.603691	9410.8203	27886.23
TTO	1970	955	2.000000001	97.529762	9714.3936	28848.906
TTO	1971	961.60498	1.974876153	106.26026	8935.7666	26070.02
TTO	1972	975.19897	1.92128071	100.64211	10083.026	28905.91
TTO	1973	984.78601	1.959220537	94.496422	10298.106	29022.588
TTO	1974	995.36401	2.053230911	99.168373	10771.122	29907.787
TTO	1975	1006.931	2.169797595	99.466087	10287.181	28096.211
TTO	1976	1021.48	2.435786432	109.00803	10921.183	29345.035
TTO	1977	1039.009	2.399999999	98.15741	11061.877	29239.227
TTO	1978	1055.527	2.399999999	96.259003	12103.911	31516.525
TTO	1979	1073.027	2.399999999	96.866562	11493.292	29429.65
TTO	1980	1090.5129	2.399999999	102.01589	12607.593	31855.182
TTO	1981	1107.842	2.399999999	90.299812	12757.71	31890.336
TTO	1982	1127.317	2.399999999	88.171303	12256.022	30385.17
TTO	1983	1148.146	2.399999999	83.855255	10763.03	26753.137
TTO	1984	1168.881	2.4	75.718941	10373.757	25862.385
TTO	1985	1189.032	2.45	69.127563	9775.9443	24408.406
TTO	1986	1208.327	3.6	85.654053	8944.8926	22585.225
TTO	1987	1224.989	3.6	75.825188	8999.3926	23732.342
TTO	1988	1238.38	3.84375	83.063469	8839.2129	23476.119
TTO	1989	1248.162	4.25	87.854759	8824.3027	23999.408
TTO	1990	1255.189	4.25	82.372772	9283.2373	24562.17
TTO	1991	1260.387	4.25	83.616676	9177.793	25026.84
TTO	1992	1263.5	4.25	76.313057	9431.7012	24787.984
TTO	1993	1265.12	5.351096667	83.023026	8739.7275	22143.328
TTO	1994	1265.2469	5.924929167	79.305405	9612.0547	23747.781
TTO	1995	1264.3149	5.947795833	93.011955	10143.153	24370.764
TTO	1996	1262.458	6.005065833	92.430679	10777.896	25247.303
TTO	1997	1260.15	6.251678333	110.84999	10834.614	24937.229
TTO	1998	1257.636	6.2983075	102.27505	11697.234	26416.244
TTO	1999	1254.627	6.2989	94.196785	12853.174	28613.945
TTO	2000	1252	6.299796667	104.56289	15038.161	33053.246
TTO	2001	1249	6.233216667	99.909103	15295.327	33111.383
TTO	2002	1246	6.248683333	95.011551	15947.22	34017.137
TTO	2003	1242	6.2951	90.035629	18786.918	38923.402
TTO	2004	1239	6.298991667	98.333878	19539.488	39334.879
TTO	2005	1237	6.299558333	104.83701	22914.105	44950.723
TTO	2006	1235	6.312283333	118.67168	23489.713	45789.859
TTO	2007	1233	6.328033333	106.50282	26286.33	51031.602
TTO	2008	1231	6.3	108.52043	31724.555	61372.66
TTO	2009	1230	6.37	99.810555	31057.336	
TUN	1950	3517.21	.35			
TUN	1951	3582.97	.35			
TUN	1952	3647.7351	.35			
TUN	1953	3713.4961	.35			
TUN	1954	3779.2571	.35			
TUN	1955	3846.0139	.35			
TUN	1956	3903.0669	.35			
TUN	1957	3950.8491	.35			
TUN	1958	4007.3	.42			
TUN	1959	4074.97	.42			
TUN	1960	4149.1572	.42			
TUN	1961	4216.0308	.419999987	34.087719	1509.0739	5579.4487
TUN	1962	4286.5518	.419999987	33.15686	1657.991	6204.5127
TUN	1963	4374.4771	.419999987	30.312864	1859.7058	7016.9771
TUN	1964	4468.3931	.446249992	32.452847	1931.7196	7356.668
TUN	1965	4565.7471	.524999976	34.324314	1918.2697	7358.1494
TUN	1966	4676.0171	.524999976	35.315979	1919.8386	7423.0703
TUN	1967	4786.9858	.524999976	36.602779	1878.3645	7327.6201
TUN	1968	4894.1782	.524999976	32.365982	2038.9506	8011.3652
TUN	1969	4996.2998	.524999976	35.532875	2071.3567	8200.3545
TUN	1970	5098.627	.525	48.491776	2061.7322	8223.6582
TUN	1971	5197.5591	.522916666	50.22187	2332.782	9172.3535
TUN	1972	5303.5068	.477083333	51.850769	2779.9219	10780.585
TUN	1973	5426.2129	.421595833	54.590961	2479.2642	9467.5596
TUN	1974	5556.437	.436508332	70.384071	2713.7104	10240.193
TUN	1975	5703.9658	.402266666	66.889023	2690.2371	10007.843
TUN	1976	5859.2939	.428774999	66.120331	2859.9922	10501.788
TUN	1977	6005.061	.428949999	69.428467	2814.897	10194.913
TUN	1978	6136.2822	.416170832	71.556908	2960.9209	10589.604
TUN	1979	6280.4771	.406462499	82.960007	3046.9734	10760.817
TUN	1980	6443.1831	.404954166	87.148178	3141.6563	10941.493
TUN	1981	6605.707	.493804166	91.210251	3265.9456	11364.658
TUN	1982	6734.0981	.5906874989999999	84.349319	3161.1553	10970.99
TUN	1983	6859.8901	.678766666	79.47731	3225.4937	11157.501
TUN	1984	7184.5298	.776833333	79.426041	3282.0574	11330.81
TUN	1985	7363.6982	.834495833	69.827255	3333.1995	11461.586
TUN	1986	7547.0801	.794029167	67.066246	3117.9937	10657.697
TUN	1987	7728.019	.8286625	70.546722	3168.322	10812.846
TUN	1988	7898.5601	.857804167	82.677399	3103.9636	10524.343
TUN	1989	8056.6929	.949320833	94.931908	3151.3687	10666.106
TUN	1990	8211.0049	.878333333	94.159225	3351.1714	11263.854
TUN	1991	8368.5215	.924620833	85.693733	3419.3118	11345.488
TUN	1992	8526.7891	.884433333	85.998833	3659.1479	12020.024
TUN	1993	8684.1172	1.003741667	88.41301	3648.1033	11826.826
TUN	1994	8835.4043	1.011554167	92.797974	3651.2678	11640.221
TUN	1995	8976.2715	.94575	93.713348	3680.2061	11586.26
TUN	1996	9108.8584	.973408333	85.759132	3926.3105	12191.919
TUN	1997	9235.2939	1.105908333	89.994255	4079.5854	12488.025
TUN	1998	9352.7422	1.138725	89.441956	4222.6992	12795.709
TUN	1999	9462.5449	1.186225	87.289238	4434.334	13326.801
TUN	2000	9508	1.370683333	92.7285	4621.4746	13743.076
TUN	2001	9610	1.4387125	100.03481	4795.875	14109.852
TUN	2002	9710	1.421733333	94.746513	4796.2139	13955.009
TUN	2003	9812	1.288458333	91.171356	5021.1558	14456.267
TUN	2004	9914	1.245466667	96.534439	5262.9409	15004.092
TUN	2005	10013	1.297433333	99.950203	5379.4575	15168.69
TUN	2006	10112	1.331025	103.71272	5650.8203	15714.42
TUN	2007	10213	1.281358333	113.54942	5938.2832	16336.814
TUN	2008	10316	1.31	125.14658	6182.6011	16853.186
TUN	2009	10421	1.32	103.24042	6299.5981	
TUR	1950	21121.639	2.80000000000e-06	8.8254108	2241.0034	4105.5728
TUR	1951	21669.334	2.80000000000e-06	9.2931757	2707.9868	5018.3628
TUR	1952	22235.678	2.80000000000e-06	10.119652	2858.0317	5364.4028
TUR	1953	22830.516	2.80000000000e-06	9.1689653	3141.9641	5972.4165
TUR	1954	23463.816	2.80000000000e-06	7.9755301	2754.1277	5292.6406
TUR	1955	24144.57	2.80000000000e-06	6.4647865	2947.3923	5734.2017
TUR	1956	24877.395	2.80000000000e-06	4.9448085	2896.4302	5548.1387
TUR	1957	25670.939	2.80000000000e-06	3.8696432	3430.5491	6688.541
TUR	1958	26505.693	2.80000000000e-06	2.6359291	3580.7571	7106.8955
TUR	1959	27355.811	2.80000000000e-06	3.8662851	3398.4768	6859.8135
TUR	1960	28217.121	4.87000000000e-06	5.589242	3253.741	6615.9409
TUR	1961	29029.977	9.00000000000e-06	10.332026	3295.269	6806.5391
TUR	1962	29788.695	9.00000000000e-06	10.210095	3388.9805	7101.9473
TUR	1963	30509.221	9.00000000000e-06	9.2215919	3645.4329	7752.1313
TUR	1964	31227.361	9.00000000000e-06	8.0965567	3644.1729	7864.7261
TUR	1965	31950.719	9.00000000000e-06	8.3261709	3659.8909	8015.5498
TUR	1966	32677.758	9.00000000000e-06	7.9124165	3968.7463	8829.3643
TUR	1967	33411.316	9.00000000000e-06	7.0723734	4022.3647	9089.5762
TUR	1968	34164.758	9.00000000000e-06	7.014874	4219.8711	9686.5088
TUR	1969	34952.316	9.00000000000e-06	6.6631222	4326.4043	10089.247
TUR	1970	35758.383	.0000113285	8.4830017	4425.5938	10831.617
TUR	1971	36579.965	.0000148667	10.650404	4613.7515	11339.293
TUR	1972	37492.953	.00001415	11.604266	4827.0625	11894.388
TUR	1973	38503.441	.00001415	12.769731	4844.4814	11960.194
TUR	1974	39512.945	.0000139271	13.713326	4800.4185	11817.403
TUR	1975	40529.797	.0000144421	13.159801	5062.1318	12581.608
TUR	1976	41471.746	.0000160531	13.098718	5465.3857	13504.647
TUR	1977	42376.641	.0000180022	11.373534	5765.4038	13892.889
TUR	1978	43274.734	.0000242822	9.777009	5701.6206	13825.021
TUR	1979	44165.465	.0000310775	8.7672615	5534.7134	13681.972
TUR	1980	45047.973	.0000760381	13.762096	5427.2744	13611.766
TUR	1981	46253.234	.000111219	17.218769	5414.9863	13967.547
TUR	1982	47464.184	.000162553	22.064533	5477.1914	14343.845
TUR	1983	48660.621	.000225457	24.042236	5672.9634	14964.131
TUR	1984	49839.742	.000366678	29.051918	5930.8789	15817.457
TUR	1985	50997.012	.000521983	28.770199	5971.7686	16146.124
TUR	1986	52127.34	.000674512	24.506414	6229.4658	16792.174
TUR	1987	53242.664	.000857214	27.538298	6497.772	17384.725
TUR	1988	54355.531	.001422346	30.957586	6469.3726	17316.342
TUR	1989	55462.48	.002121679	28.970882	6345.7695	16836.057
TUR	1990	56560.676	.002608642	25.370531	6886.123	18399.023
TUR	1991	57650.23	.004171816	24.476027	6856.8853	17864.822
TUR	1992	58731.176	.006872423	25.387522	7058.0283	18488.908
TUR	1993	59800.535	.010984628	25.932077	7564.8569	21083.977
TUR	1994	60867.086	.029608676	33.376663	7009.1021	18422.672
TUR	1995	61940.148	.045845061	35.2551	7352.4844	19293.678
TUR	1996	63017.801	.081404892	40.969128	7808.2368	20430.371
TUR	1997	64097.691	.151865	44.492058	8293.542	21973.766
TUR	1998	65177.18	.26072425	41.517963	8374.4648	21912.832
TUR	1999	66254	.418782917	38.72588	8004.3628	20821.076
TUR	2000	67329	.6252185	43.192146	8390.6406	22884.955
TUR	2001	68405	1.225588083	50.756229	7815.8418	21209.373
TUR	2002	69479	1.507226417	48.800083	8141.1719	22093.033
TUR	2003	70549	1.500885209	47.032719	8465.1387	23445.24
TUR	2004	71614	1.42553725	49.737175	9121.8682	24921.445
TUR	2005	72674	1.343583458	47.206879	9721.6855	26600.145
TUR	2006	73726	1.428454919	50.250957	10214.029	28053.021
TUR	2007	74768	1.302929814	49.807114	10549.486	32065.906
TUR	2008	75794	1.53	52.248596	10453.784	31208.947
TUR	2009	76806	1.49	47.66251	9920.3359	32698.326
TKM	1950	1204.075				
TKM	1951	1226.498				
TKM	1952	1252.749				
TKM	1953	1282.64				
TKM	1954	1313.402				
TKM	1955	1347.774				
TKM	1956	1381.525				
TKM	1957	1425.6591				
TKM	1958	1478.072				
TKM	1959	1530.083				
TKM	1960	1584.8199				
